,h_vehicle_hash,fin
13460,d6de11afcdf0f1c00a0b0e531bbf7eebeb3de994,W1T74351381619718
13461,12704bef2a4955149b0366295229ede865cf1592,WDB73551638959777
13462,bb86b011c58f53ca1ee5dcbc8e8243f0e9778971,WDB91669387887043
13463,99e39c49e9bc0a64313726c7da6cb42178de32dd,WEB40597791252762
13464,d113c5573743381e2727d980064442bcf5ddc0bb,W1T68242192037740
13465,ac87be5fb6fad58fcd307cf6c3f799b333def2b4,NMB18280743764155
13466,0184758f54b169dfe0c45973ef28118b6c2c50f4,W1T44891942742885
13467,c945afac1296500ec4a9e1d8f9a29b170eab14b3,WDB90223849945861
13468,c412bed9a2d5ee10d7e994ab9a12305a6cbac978,NMB88931353617423
13469,41c45cae70153efdb5437a67f28425edbb15bc1e,NMB30296146119027
13470,073c9163b08db2ff7c5073c4d6f4089b6cbd7e3a,NMB28000271288046
13471,f70b84c456923839ac90bb2d64eb675b3f949937,WDB17834193791220
13472,bccc4ea3800d5711655fc923bd35be308255c374,NMB67890377206020
13473,5c6bc22140140d12338440bd3422b730b8d2ffde,WDB41013251949567
13474,f01d743f971faa143ba2a8dce358fce9fa83e661,WEB43993980788991
13475,71110df6bfd1fad9fdcedd094195e326c70b0f5e,WDB47587800905460
13476,3024c99856cc611485ef0cdd11b70d86d17ac82a,W1T88078759414352
13477,c1db1167577d17722a8fa3e5d66b97a4b10bedd2,WDB78748412994002
13478,6bfc8bee37421ac8cc626f34dc411f527c01cd78,WEB97600212723961
13479,a8f28933c5636ba63e97f9facc3ce61ab4135481,NMB77384172898334
13480,b42b1b72b344abfe689fa1789b7a08f681fa791e,WEB13737735270814
13481,cad450f91414bfc82c0d584b930a47c152694de4,WDB73939486018903
13482,443b05e438dc6925bb74516f384b71ef831354c5,W1T11376421921268
13483,129a8160787b11dd4996f2f4e3a45394a788df1c,W1T37481701813905
13484,274c27a3d8ae999ee3657f808144286c310085f4,NMB95562078902613
13485,9c1aa9c0b0e76a182d49010a8cddd925d717cf51,WEB58785788334388
13486,95b717e143aed592710338e14e2e0801ae08279a,NMB83998072423101
13487,97b76554e52a432abeb8b0aff5025d80e34987ab,NMB15667939242474
13488,46c315e63b3eab9d9e4c81cd4996def89a554a6f,W1T90593309398514
13489,d2b8ce42a4a00427b17f1293db27f24e116edde7,WDB24545068021477
13490,e5fa4a501538a6471afb799ef8bdf4d7752e6595,NMB93384159880341
13491,a11b6238c12ea49f4c6026e52a483b3d031221e5,NMB46740167435585
13492,45c16cce88fe524faa376ec28db13ffd3ef894b6,NMB51106160402634
13493,c14d1efec3d590e5f177e9e40b7b7af893d7d428,W1T12269419702711
13494,dd94770e001c57e7020f682358bae270cee8992d,WEB25127876762226
13495,28028f516fe80aec64fe6a0fb55ae94068b767ee,NMB39218703716377
13496,20c0993002d1d3dc78de67e75e1f7c3dadb59994,WDB52399432681899
13497,a740f8e4c323b049a79d9d63c1e30129b28601b8,WEB83450947187488
13498,538aa4a20a86c52478ae605239431534aa4a5381,NMB91270193123316
13499,3c8ec2c9f73c685f954aec2269ebe4422a5939c7,W1T33354379335503
13500,74d5e657b0b823824104c9bd3ce639b226234775,WDB86716285840946
13501,9a23f7b1c0cda7bdd409cc77c14e1e78ee205d25,WDB87194998783223
13502,81ef5a59637d1794d9d13517ea3d4b3f3bcadbc8,WEB19467900651821
13503,ccc0cc218c9482cabeb8317d663b1acbba6b730b,NMB22870305516292
13504,6d8db468965dbbcac40c1da446b60d59fa3c43db,WEB81637011636441
13505,d29a431a82bc92866ce712c69c30f3ccb91839e0,WDB51335273283604
13506,3073456f7c979fecf9a7cc031db07708758f6cb8,WEB44817535393943
13507,7d1fc2e66abbc7d366719b625de7c6084a7e4bce,WEB26856826337481
13508,93702340607bcdc92dfbbf55ec8307b187d2159b,WDB84106763955013
13509,86cac858ccc0e8294273d1bc8ef61ddb33fd4b86,W1T29382075725938
13510,76628a1a2893e66f34bbbd46db1ab6f820e9ceba,WEB13294669756726
13511,134eff20ae8dac2203a167343958e0e5d9f4140c,W1T42720139909713
13512,67f7473257635604629d1be60d835247214ddf5f,W1T74037118132525
13513,8b33a54d3c7387eabf8889be1662aaed9b9b3496,NMB84706460414741
13514,94280ccb32403df53a9581ddfe3264ee2e9913b4,W1T84522224359582
13515,e73b936eb6fe6950487d7295b5337e4912280d54,WEB34221623908058
13516,4fca26cf0e6352b274bec8b07c7099c5d6e2f3bb,WEB26016290486537
13517,8b433a335b5b24000cc179b1e2d30f217dc1d96a,NMB53488219475135
13518,24c1f83b45c966177bce7f093bad506637f435a6,NMB66558620849621
13519,b4d23e680411ae239c81d07a4571dfd2f18cf0cf,WDB73731960175367
13520,35479264698b268975d613e185c52e796693772c,NMB23377083457408
13521,44963c217f984f4ac2bfe811fa22f8f08645a0fe,W1T44092599846926
13522,cf897c005be37e2e3cb2311016d47ee0cb660373,WDB46466411871555
13523,178d4f1edb5e579e7f2b2f6a24f5c674c2c55b9e,WEB16375902522465
13524,0c7aae165c336d8581c0e18e559baba6a7889e65,WEB60369961248131
13525,cba024af561b8cce904bec97c4f848ffcc676a7a,WEB88756110646403
13526,8c426c0e0a210ecfdb75cde36d104802e43c5195,NMB47002857453589
13527,4b079aa89406730abbff1fc3b51cf607fc12e9d6,WDB46014985811048
13528,6aaf657ecb62477ec061d8750504dd85e6929bf3,NMB25656553530419
13529,be0f789bd8ef0aa822c724070199910452ef5af3,WEB43824277106224
13530,9393064570e8691fdfdafade5f1cda61bdb39421,NMB19802789835041
13531,aae9cae9945d5e4283fb407414190d8a2cdde5fd,WEB75092985990827
13532,53a0aee2fa018899b9f5f4dce0437e05d401645a,WDB30854259208882
13533,4cb658a36a889961360f28750c8433dda3769ad1,NMB90792578238997
13534,01a9b6461c58a6c1b1f0f4953c428bf06ba8383d,WDB96486674777911
13535,23f5263d6d8b47839792cc1496a6274df56ff517,NMB60040000264256
13536,88b5736bcee91ac0adb1f6f37bca9d45954ad6c4,WDB36338805918545
13537,a5b6aa6d8ced26479e12f33a09e01c67de5bd190,WDB57053214463351
13538,81262adc03de49aa784160e632a9561abe73c543,WDB53575893796046
13539,62f58359dfc446ff14c2e214c2688787ef3949a6,WEB50018261687894
13540,791c906c0fcf0676f2f936a795cbb4819dfba750,NMB52295494707702
13541,a038238c67b5c6df0f48bbd640ab5b47de73ca69,WEB62739014525424
13542,963a628b8dd92d35cb396be8ebf8d43dc24ab8d8,WEB16682184612101
13543,abb75de837484278b2bff56631e15fab42128251,WEB38650747590262
13544,cd119e4ce87fd72a74ae27340f86485793049830,W1T37925461108406
13545,4475369faf8bd213fd42ed444d110fe682d02460,WEB22952486249378
13546,a6c2e684d3b1d66d10908cedc7d8fd9cf29f9439,W1T46592648515941
13547,983b67ee6c3c3ec0f3d01ad11d2f6760e14a0a19,WEB25223662388854
13548,c4a0222e83cdded08fae0c1f40faa2e14174d10f,NMB46962426711402
13549,121d92190581121173124361d6b23b9644871fd3,WDB70119808047848
13550,b799251bf1a3d901e097f0967c3a91ad85ce48fe,W1T16622048797245
13551,e0eab46d069f008cc9edfd62f77282b95b1878b4,W1T76729420802623
13552,0b16a98fa805aeaa1cd182e66c29b36f6ad1c776,WDB19112321948594
13553,6d7f45a7e72e87569a3f4036acc1ccd7ad205043,W1T64367756219744
13554,1a55875b0ebbcb1e0d8970d998896b4e75052ea1,WDB75098101293371
13555,3a60a7bc3ce6b03579a9107bfac4b5fc4c08c291,NMB51458124109490
13556,c558d57488cb486786299c85a2876ecb36c69900,NMB50617217284584
13557,a268fb6d3c2443e275522c5e776418ae4d478c10,WEB95454811469942
13558,29af0bf8946396403ea38f74850b920732789755,WEB62598401375330
13559,5ab60df7dff3be0cbf6097467da2991918b7fd8b,WDB96696712990173
13560,6ca04621b8dc7df4b93fafed50f64f843b78cd6d,WDB74415570352191
13561,9eb1f968caee8531d5f68583bd6dbd003f911b07,NMB17603926731212
13562,1285fc2d1f144bc6c2df87e3fc7508e123b55fbb,WEB28316542063442
13563,fc6362a519ef0936770e70d9db8aff192d482f3f,WDB47842530543784
13564,d652e2bb726495eaa98da24997eaa87c1eb6166e,WEB76329302267309
13565,20d9600a443f9d7ed14d02e411cb0ab2d12c9ad0,NMB30381431641847
13566,e7270ae1fd605f7ec4849308b4a00bac413c3d9b,NMB33907754799564
13567,2b35917c57b9f148c6fe4b24fe54ff13579b811d,NMB79049659614413
13568,c8d0ec3e98cf9fac8c2718442265fca8f19c1ed3,W1T51883667298430
13569,93e8a44e87044ad978d4dd3e97ff4ebf274c10d7,WDB65322752370708
13570,1319277066e794905fa4edabcc06d0bf5de17385,NMB99196941716171
13571,0df57418fa75a9c86b0982d5e17f951256036f5a,W1T28618479513901
13572,8b545d0bee7053c3655f274e3045d37dfdc06419,WEB41501066886264
13573,6281617b43cd3297274a2691e3e17cfb499452d3,W1T94033455009172
13574,18ddf477ffc6b83942f3d874c1eeb3ca67b4fc69,WEB90743229320578
13575,ea3c2ebc5475ca01d7e90c768bda94266791fb8c,NMB57727488508821
13576,fe97ea13ee4b54e8b41efb4b7e6e85d61635211c,WEB14241278320865
13577,27806ab890515d5861a771bb1b361e582e084470,W1T63534565337601
13578,e222f5ab9f23a129195f480ee1de2e3dd18d1e5d,W1T38319773116545
13579,aace857979256a3c7dc5cb999745a06cf183cab1,W1T89801164005452
13580,163319bb5164dfe4b3420a871d72969d2e12cc42,WEB28866062539626
13581,711f771b2777ec152a346bed9c11aeb403063ef9,NMB41319386834737
13582,258a4e48234c2497ecc630df9ea70c8e865487fc,NMB67782955423328
13583,8345a69c38c35605609dff2442be1aef29c8e3d9,WEB55679050280806
13584,c245ba429a78a613177af39ac4aa693caa5d4cea,W1T51341327626650
13585,87e1bae609a5d9b779188ef9225c760b192aea76,NMB28636526082002
13586,9213c7e0aeb6464380094e758acdb802d853699f,W1T14850983861999
13587,f184e258cda1dab6e775e3a8c6a9b7fc5db1f6fb,WEB29068929068028
13588,762aeb58aedc4e22d4950be9174b681fed2e87bc,WDB29897458726203
13589,4fd649061000b3d4aad560a69556d03809c22de7,W1T59076001179517
13590,9bc3d5da1c9eecdfb3552e2b818f4cbdc67eef2c,W1T12235248396026
13591,67483f38b2b507c472ddcfee5968545d6f0c7a0a,NMB81715525181662
13592,2b968a586bddd31021bbe946121d74956ffbcd11,WEB29406786583537
13593,f60e5f6bf60cf6b18ad29e4807c7984631988701,WDB12574360278241
13594,a00a3c33611b116cdb0c06c144274b929068c5f3,NMB34374655249621
13595,486279a73097ff6c41addba35a83b2def1f4e78e,W1T71842591675437
13596,c1199fcbb0475a88a0079e038bd7086dacd7bd39,WDB15387200215780
13597,ae603581af3a4a7391c334fca7cc760003fd0aca,NMB27354233425433
13598,f112b2cdf9bf26fd25cf35effb6aa343d4cdb704,W1T22354646402754
13599,fd2b0f1549eacb9a6b9f52b03f8d8b04751f185d,WDB98901626346669
13600,9d2fec2093907427e50185aa6fe5f6ed0edb1f2c,WDB55808563883014
13601,e9b43f32e6c2bbe09575fe9ae2b75a80a2f1cd82,WDB73620571208792
13602,e4d22766aa5e7f52645f99d84d09462bc449feed,WDB69287666995905
13603,1b3fe1a9cd00e95cdfb7ef65b34694e68b02e61f,W1T79928847874905
13604,7f03ef20b4d2597e997b2664b87a21d765ee1804,NMB76947502955038
13605,0275ceb7efd7de9781ce66e6e6c742eebeab0766,NMB30746923193994
13606,b0f0af8cc449e0db3ed2459c38de8ab8db7aa9f1,W1T96824691321445
13607,787ac148408b9f4fbabb7088aab4f9f3b60ac3d5,W1T41660042497676
13608,dd63d836737adb2b780c378b82597798bb0998a8,W1T89366496659505
13609,fa2333fba0f7e100de010cca1580c7530276e717,WDB59926295617782
13610,492d9b5126b5b77162ef505dd51ab9a1331335a4,W1T98893983782003
13611,af3bfd852c16e9ee03825cf845ed59faaa67366a,W1T19688992095473
13612,f3e106d243d34ea1e47eb0fe6008218aee86600c,NMB91377515324408
13613,ac228532f9ad4f4ce687faec8d72b6ac585cba2a,WEB52597483148689
13614,719d635156faddf77772e27b5ed1b6cd2a742774,NMB59494203907824
13615,1667e68f7e172253c913d1bbee7ea4aff4d0b668,WEB24621238558636
13616,edc9c13bbf26ff5df0bfed8ae8c2848b7d17020c,NMB45841902523800
13617,f80f43b211f222ae8ce4a847a700a05274ece9d6,WEB42987146245529
13618,7af522ffb1f80f6be4e5aec68179a524feefba49,W1T99341753159352
13619,08b285790b4a5ddf56bd24e74caf68ee87ffdecd,NMB89462069457459
13620,6674e62917c7abc271bf0b718498304ae8f46ddb,W1T93454404723273
13621,846324e75e810b20e597ede8bbb0a546de551888,NMB40980927888265
13622,452ffc27ca5211dadb2d17dda081dd95501f2606,WDB54956995765194
13623,ef405ccf8d6605c1468ae498aa4b885de8757eec,WDB16040836797663
13624,60231139e5bd28cb45ff77b174738756e8bb58d3,W1T58878200964284
13625,6f3f22303560a0faa1c680939eb51bf625ba8c27,WEB41980251492070
13626,9bd27aaacc2714038a41d09c9097607b958483e1,WEB36385590008015
13627,c88b6d6d5904c4d93f209a5fef670e078ec9a5a7,W1T86540594773928
13628,3aefb873811250edccf467c6e0b9f454ea63b011,WDB40138540718352
13629,2805ad3e9282f895268709d4cb69181fd59ed684,WEB39520845916619
13630,52d9457ed260bb9bb8470d507bd8bf695fefcac9,NMB10821852704537
13631,51a057bbdcfa57f9cdd5fe5d3d11fef7fc12e98c,NMB47204451818982
13632,8e808eccfb15b55f8343f4adb7ef802adf3624e3,WEB80321693875865
13633,533dde5cd8f883b359d7be59fa6252be4c6ebf1b,WDB99099223989016
13634,16ed2a824cdfa206fd16d25adee05e51640545c3,WEB12165067857286
13635,eb43958cd49b452487c5afc6ad87f4187aa5e6ac,WDB77214948718979
13636,003a66d4d423078527cb74d968f4bf97695bd641,WEB88568688455179
13637,b13c55e123606d3a163f9ea73a307b45d09edca8,W1T74251458538581
13638,0138495a0ff98de85eefd53da31800c651078bec,WEB56245038114153
13639,8987e37a9655ee6a1ea8877191055aee612de550,NMB61056597992276
13640,dd174871174219a845156f0f60d9d1450b76787a,W1T68913776884278
13641,229e2f93526336e276185acce6d26baa2f321248,W1T77178575815566
13642,2059b097587772c7c4b1c7ae380e98646324e9a9,W1T39348225248067
13643,804362f094f7278ed653fc01c231610b2d23b657,WEB81180683185441
13644,c429c01f11ba2136569c6246a9086dfc1d227e0d,W1T82814834360416
13645,2682de59441debc433781d9feae24cfd59355584,WEB13913385020783
13646,24c4710056b0b85d682f277496a188cedf10e98c,NMB13247080131463
13647,2aba4b00702a4766105824cbaa67a12cd960e194,WDB13601217064074
13648,ae828ee0397abf9f96c71833fa8c51c724ee0a75,WEB37535547908142
13649,04c33dc6bb3ca15f8254a28d7cfbaf543453c13c,NMB70307201637758
13650,8850b256e9698bee3ac1de8d49f283a382f40732,WEB43726014534085
13651,7fc856f74cb40e42dda10cf359a8e98b8d5dbda6,WEB14377918926042
13652,9c1bb38974a6dcc7856435bb5ecb1f37c152a0a3,NMB63606730708021
13653,b076cbcbe50cc907beecdf6874fef39fe6859927,W1T80843058786883
13654,91ac746f688bace7741a2c1340f139b965d24831,W1T88526749573090
13655,7f1f89f68fba8d4e038b27c4047320b5212e21f6,WDB58937370457026
13656,5c726df89d089ccf1d3770ec821178d8b7db2ba1,W1T42719608728479
13657,dfc7ed712c6cee4c7e084801989e84f41831df62,NMB52843658175009
13658,b183a113390a42392cdf3fdfb59bd0a7bdcfd0b7,WEB17704922413475
13659,8d7e193dbd3c47bc8ef0bb813bb32f2c7bf97838,W1T79224049339104
13660,d2bb8bc123149ab80881d45578de208c5ba999ee,WDB84268807521350
13661,82a5280c1a2d8d15d596439aaaed9f5d70d16c64,W1T90990247828224
13662,e7237cda0210b34dc8a801b33389e79dc2ff9459,NMB94654623912496
13663,5a2e9d25f968b8c717cac96a8adc7ddbcbd3cc1a,WEB98478693714776
13664,6a28cd81b3044e03863c05e41c5e588a2d7dc8ae,W1T45336389284406
13665,8bd8052365f0df4067951e1e03a5851b90d97c28,NMB53679254675087
13666,bf8ea2bd6945573af2f3e054b5c086ab6527cc6c,WEB52507084161629
13667,6cb4da0dbb7afe1caeca7f25589e694af159dfed,WEB85167039192111
13668,9436bd161f72b9729cfa73a534edd508c9f280c5,NMB73627539578343
13669,9d4189c0014847630d89a6773d3e2d9b358abcd2,WDB22092558693147
13670,c94a97138a3f6cbdb7c0cfa02bcde0fda75cf27f,NMB80648098751623
13671,b984e0718bcf07faef56e23d4d0e7e5a8e4ac05f,WEB84150409311359
13672,38e874158f9427cf833bafb5457e8cbee2b2c166,WEB35357194157986
13673,5903b9d3eccf4f034953d21400151f70a175a371,W1T16520051016778
13674,9357874a75d491147955b14502cbb88fdc95f0aa,WEB58457663442433
13675,4d1e30b893878cb5dcab25fe1138e94ad5e5b411,WEB52302733858251
13676,c247ed8cadd2acbfe2188f43e901598d87fbaa3e,W1T27858957137101
13677,f01b15942eb5e76cbc2633c2e75d144095cbf526,WDB82422690869702
13678,4901e1515386117218f3cb8c16617821f7c4ccea,WEB79598877804508
13679,db4d9df2c347741d6ea8029c56093c69f4085e22,WEB17316398689575
13680,a80f4900ec4f43377da9a67b1053842edafb55c2,NMB34207567733560
13681,aeec2f93ad32b56a7b4592de0bdedaab0de28406,W1T23106092086375
13682,02a8c45b8600a6900a9ef8a2b39b26aa2b7c816b,WEB69515432753549
13683,edbc809da834955f2e8b210ce093c969e172153a,W1T93831055585157
13684,393b5d6dfcde290355d8d49e76dce8e260283ecc,WDB17442534337195
13685,7051af6aaab426a88d60c7331f0c10a5ccdc48ce,W1T52948080434073
13686,d179565d72489aa84a948bc4247d8c0debf38844,W1T47793336547411
13687,7b0c0c5cab27a3a67273ec2af09d85470625dacf,WDB62171915517604
13688,d226f5eb2839b88e0c28a1dab018282df16b416a,WDB81148123817151
13689,a8707b33731f213ec500c0b9aae554e3e6de7a48,WEB41248738806583
13690,36a56d512419e4bf75a24b6aae15939ebfcf60be,WEB41822350190002
13691,41e3aac7fe836140b79ff1cda34f7287615e6890,WDB84854041577790
13692,f7c16e84d1b503c2ba36d7d9bc8b857c87d42eaf,WDB50002056220614
13693,0e126f01c4c6b16c8d4888c14a1ec2254c1d02e5,NMB27898901438863
13694,cf0cdd7803c02d1ccd41a31d9ab13b0b19eb79c1,NMB72517039902761
13695,0aefd582017517c3dd06c70cdcb13c9db382333c,WEB24612077758275
13696,7c4b1459035f8701d6206900cc3e9f313274db01,WDB73962303410764
13697,a7ab95c0ab8fd3048d08028300fb00f1e41e0716,NMB30242489282485
13698,77dbc43d634dd79c6b5d14cb1677bf02ef38ce96,WEB29581962908027
13699,03aef46eb9eef58a20c06f9d13854291807e87f8,W1T68071568849339
13700,e27a0c53281a395588564dd3bc54e958be537f0e,W1T62682507988818
13701,698f784473901dd029864095cdec11e307e93223,WEB39002620791173
13702,aa1d4417d9f1ebb992d482fb5d94b36c4bad071f,WEB20939365572782
13703,19cf5c94e67e83fa788ffdd59bb3a6d53c379b2a,WEB57280843974543
13704,0289556a836ce62a20e9f9e3a417c61b3f11dcf0,W1T26109674358983
13705,a73473d39810e66b3d79939fcb84ef0a232e4603,WDB56526658691722
13706,b3cfaed967f51513f2368430af34198912905b37,NMB35003962395669
13707,17d8eb444b79012b744be2242af66f7c08ddc90a,WEB14017250857897
13708,315fe71f15b3864105fcfa3cfea88b6b80762948,WEB15317991010878
13709,b0fca978b3cfd4d0b9f32e20ecc770b41d59e791,W1T87370502741981
13710,a1d88713b662453df5bfc4cfa4176a80932e737e,WDB25888798907917
13711,7af79b53c7306f40aec598c7f7561c7debccc865,WDB69619591890242
13712,888b294f8d7cc4d5f4349bc037db70f01d87b9ee,WDB44495144077489
13713,4d7527ef4f2e1ce7078ec2440a92404b045dbc0f,W1T46222498952580
13714,9e5080978bebefc3cbca38239e39746dc880edf6,NMB94763835395074
13715,d8626b2507bb40d6df73389cd0af382340eaeff4,WDB49677826824145
13716,2dee348f9b2a63fe2c1f1beceeba09985831d58b,NMB95390012952560
13717,51f2dcb24c81d370ceb425dda6c02f4fbf9a1fa9,W1T32638442678458
13718,29d4c3b03e56520fc88b4056e5696a3f1fc6da74,W1T90950110091927
13719,8c8c0f19bb884299661f8a1564386eb6430f1d3f,NMB55959196508464
13720,7def6d064b62850a8a639f1243a03120c4ddeb92,NMB64659602605930
13721,621933a5b051d83973b59c62ee76ad6139ba18a0,WEB99361549906584
13722,f1e5ae89a96764794dba72ed805cdf40f26b44a1,WDB55373609608265
13723,e32a09e0b83c4623231d8491046a0e0e6d724f1a,WEB59379961227412
13724,43035891398a0eb3c0301da0dbbceefe9315cbce,WDB43652619845150
13725,17a5ea45b2852a8fb71bcd5ca403da35a865ef47,WEB42598501580721
13726,4153d395cd4a06d77d5c500edc37620b8b91a897,WDB14220339173288
13727,1ee21c0a0bc39b3e7d161811b6c3b39fa72f7c04,W1T41608309193661
13728,511ecf12c11771475579ab0ce6bb1868e33c907b,WDB32513337989414
13729,e692c35bdbda11b3dd02cc4428f0ae38832532a0,W1T94591520623285
13730,761987d6a48c48d72052857dacd54ba1a5522c8f,W1T62110726425952
13731,d5bfc3eaee2c021b8c43f82ca6647355bfbcd45b,NMB57158587103643
13732,4a33256885b33c743b12c28838be18992f08cb1e,W1T33112467318515
13733,1c9c063c39876a92225336c93a54804bc753c669,W1T10833647466872
13734,e3f0e73cdb0d2c948de39e857d93c7a37a760f4e,WEB44146022145363
13735,ef25bcf50f5ed8c2b83216f96a25ff43fa0c0bd1,WDB50474585811557
13736,aafd59d5049fb4eede60cb6264d6c3c836eb9c80,W1T50111192327785
13737,141162202334c26147d78b945a517a7dd81c4a2c,WEB29591999314278
13738,f0518a51ce1aa2950e5100e47b3d0d038d2cdb7b,WDB41507229537020
13739,ac2aeafa24994ff7d20269876e53761bee79a159,NMB98363071208749
13740,099fb647cbe6046fe5deff9d306f41f3fa3a2f56,WEB19302589702625
13741,ed71059e586e63a011404cfcd2c55cbade652a76,WEB80451335050643
13742,e907dda8f748a6d6fa831c249c26a50d35954b01,NMB44114517099494
13743,27fb9c1b20622ca807b96bc877a3340aa7de73c5,W1T31269287846459
13744,ea444e770791b9647ccd172bd6bf41456861879c,NMB41352924319394
13745,270e35fcc6126a2768abbfd5c0d05bfc8cc57583,NMB95226573694467
13746,a19be70117bfd1bb8544f846e253ec241e95845b,WEB53547068445411
13747,c7c9060b6e9d4439175e968be0d34a2a37a65068,WEB21595966426672
13748,6411964cf756363a807fd6769f43da88d8c04e9b,W1T33834961491747
13749,134535abb24380db45551ab3589fdaa4e54ca5fb,W1T15741853635246
13750,4477b89fab5c3cfd194dbde18b33ef3bd6728cbf,WDB56299393164410
13751,cb237eeb5a63f0ed1fc44ce2ceac90451493b451,NMB97419806024181
13752,d077c5a91526e0a511b17f4f78884daea3e86279,W1T22607143515879
13753,80e0a95d47fa658601c5f2dabd54e31d73507f30,W1T55205703549235
13754,646c298e429184a036861230b265b22289622ff5,W1T81268512406477
13755,d2fbbc95489e4169b0db63504e0e8f714395c9fe,W1T78107801254340
13756,dc2e313fc2aeeea2f4b6749f1aa6f96c26b5274b,W1T31173698499323
13757,89aff095cdd4c6fd73b2738c078eb3eb0b75e91b,WEB92482631023976
13758,ae17b86cf9cd5dae43d3c4951363cb1686936318,NMB14077035680355
13759,5222eca0f2c8b974f62ded2287a7fc85d9109e0c,W1T33043029745783
13760,b4797a452be827c6dd6dd05aeda3194899d0dd28,WEB91873279868885
13761,7f4ff6ca9300f7805bbd4244b49a082fb88fd74d,W1T47653385629608
13762,03c1e7dc3415f602a620f9abbedf2ecc4ec2f63e,WEB85769110520243
13763,0a66410a8b4d1898209cedefd065cced90e9a8c4,W1T49681909774112
13764,5d55dde436023f838ce72168410ce5d2f3ae6e9e,W1T92378173929663
13765,0995c8ce0e908bb8a82be153d5e939759e1d12a1,W1T71391053645348
13766,fd855c18b18bdc2f74f76db6b4c68834f23db39a,W1T38779558423117
13767,428aff86622c9566f64ec42ec8b05b4d71d5a167,WDB12217137722034
13768,8b0ba53df784582d5f3d5783c42c4d5fd752ffff,WEB64741420268115
13769,2f178164989b286987005d54235bf8c8f2094d5a,NMB59726559440025
13770,d4e0b79bdbe720c3dda7d90ae646afb724988647,NMB37613210193650
13771,560ea3b4931e705396bff18739dda0829ccf7bff,WDB79006194809634
13772,acf9918fbc14f8e321ceb9c42a61b298d0486ef7,W1T80043975246663
13773,14d09afd2525b985520dede192e1c40880cd6432,NMB43146892026876
13774,d5d4dd3c0b77e85d89f764ad3fb32cfd9312eb65,W1T29256138879055
13775,e48ae199e703925a510aafa5212ae2a8fa24c6d2,W1T93209856290462
13776,71f61577edb81ac9d358585c618328ab0c69c079,WEB70666436214144
13777,7e5b4d11fbeab2a73924b83c602e4d531f3d5b4a,W1T69840174227560
13778,0c9546f7b13582810b8fd71c20c6fa41b76a1ebb,W1T59695821555013
13779,5261ef06f856cabf5e1f1ed548aeb9f9a571eb42,WEB60355833559037
13780,fb5b23b17685199471778ee548a71e7f634d33a7,NMB40961479064638
13781,a4c376ad494e2f3b0b75c7b514a99d5b2bb09a89,W1T86722891798230
13782,6b34e239c2ca39d3840eebba60452f7b447e5c0e,NMB11971802972067
13783,e77c5c989091aafece7ab1af713e7c79dcd6ed45,W1T39810675028305
13784,d7ec846be8ec90ec7fc0a773c4f529e2105da30f,NMB77344939009919
13785,edbbd06cfbd3a3b0b5ef54a89ced3a5d3766b8f3,WDB83787544510034
13786,366fb1405f88764ba02fe4686d351155cef72f31,WEB10015274462919
13787,f5510c656ef2baf537c754c8a7e01a73ba5877bc,NMB63095984323012
13788,ddb573e13f79c892d84ad0e2268160d7ce1109b4,NMB75563532934228
13789,8805aef530c8a825c6706808bef77b07bf523474,NMB59562132563230
13790,d9e1c111af1c30d8fa1da4f06f156c9e5135494e,WDB62914124744839
13791,cb85cf4fd5f599416b8b48c24639bdb65ed23168,NMB13761113683140
13792,70163fe74242919bffcf7a74bce3024b39bda8fc,W1T58422291694876
13793,34d9d18e24aa83f4843aaf50628d9a0aef650c9b,W1T57265677450350
13794,476aa13e34f215359feb99e9ed0fa3c5160a21e6,W1T73938281008422
13795,0392c3d9a4c411477c71d4fdf0f851ca7fbba6c1,WDB13317589470758
13796,8e5da70249fa37263606eb63407564dc11225c18,WEB86534826844417
